Date,Open,High,Low,Close,Adj Close,Volume
2/25/2019,1065,1090,1060,1085,1054.900757,177237000
2/26/2019,1075,1075,1035,1045,1016.010376,148389300
2/27/2019,1055,1060,1030,1030,1001.426514,61838900
2/28/2019,1040,1045,980,1015,986.842651,192898000
3/1/2019,1000,1055,1000,1055,1025.73291,117661600
3/4/2019,1060,1075,1045,1050,1020.871582,100864600
3/5/2019,1040,1065,1015,1035,1006.28772,126418900
3/6/2019,1050,1065,1040,1045,1016.010376,87855200
3/7/2019,1045,1045,1045,1045,1016.010376,0
3/8/2019,1010,1015,990,990,962.536072,137044900
3/11/2019,1010,1025,990,1000,972.258728,113206700
3/12/2019,1010,1015,955,970,943.090942,112741300
3/13/2019,975,990,960,975,947.952271,70906700
3/14/2019,975,975,960,970,943.090942,52086700
3/15/2019,965,990,950,980,952.813538,52543600
3/18/2019,980,985,950,955,928.50708,66583200
3/19/2019,960,975,955,960,933.368408,54664800
3/20/2019,960,980,960,960,933.368408,46591800
3/21/2019,970,980,960,960,933.368408,36264300
3/22/2019,960,965,950,960,933.368408,30085500
3/25/2019,940,945,910,920,894.478027,91297400
3/26/2019,925,940,910,920,894.478027,46660500
3/27/2019,925,925,895,900,875.032837,43588200
3/28/2019,895,915,880,885,860.448975,67961100
3/29/2019,880,895,870,890,865.310242,57042100
4/1/2019,900,945,900,940,913.923157,116863400
4/2/2019,940,950,920,925,899.339294,92989900
4/3/2019,925,925,925,925,899.339294,0
4/4/2019,935,945,910,915,889.61676,43020200
4/5/2019,910,925,900,900,875.032837,27980200
4/8/2019,905,910,880,885,860.448975,58264600
4/9/2019,885,915,885,905,879.894165,41284200
4/10/2019,900,910,890,895,870.17157,36921100
4/11/2019,900,905,890,900,875.032837,30009000
4/12/2019,885,890,875,880,855.587646,33221800
4/15/2019,880,890,880,885,860.448975,30757400
4/16/2019,880,900,880,895,870.17157,27035500
4/17/2019,895,895,895,895,870.17157,0
4/18/2019,905,910,885,885,860.448975,41688500
4/19/2019,885,885,885,885,860.448975,0
4/22/2019,880,890,850,855,831.281189,75543000
4/23/2019,860,890,855,890,865.310242,54820700
4/24/2019,890,890,875,880,855.587646,28625000
4/25/2019,880,885,865,870,845.865051,28515800
4/26/2019,865,880,865,875,850.72644,33910900
4/29/2019,875,885,870,875,850.72644,26437700
4/30/2019,875,880,855,865,841.003845,47939900
5/1/2019,865,865,865,865,841.003845,0
5/2/2019,865,870,815,820,797.252136,105857000
5/3/2019,820,825,785,790,768.084412,95259500
5/6/2019,780,780,745,760,751.028137,83337600
5/7/2019,765,780,765,765,755.969116,37394800
5/8/2019,755,770,750,765,755.969116,38541800
5/9/2019,765,770,730,730,721.382263,55956100
5/10/2019,740,750,720,745,736.2052,57424000
5/13/2019,745,750,725,730,721.382263,45550200
5/14/2019,720,720,700,710,701.618408,66670300
5/15/2019,720,735,695,700,691.736389,100102600
5/16/2019,700,715,680,685,676.913574,52975400
5/17/2019,690,695,670,670,662.090637,36307200
5/20/2019,675,690,660,685,676.913574,49978300
5/21/2019,690,725,690,710,701.618408,65902900
5/22/2019,700,725,700,710,701.618408,49193900
5/23/2019,710,740,710,740,731.264282,62518900
5/24/2019,740,755,720,730,721.382263,84783700
5/27/2019,740,760,735,740,731.264282,75187700
5/28/2019,750,750,720,720,711.500366,56803700
5/29/2019,710,725,705,715,706.559326,38469900
5/30/2019,715,715,715,715,706.559326,0
5/31/2019,715,730,715,725,716.441345,33515000
6/3/2019,725,725,725,725,716.441345,0
6/4/2019,725,725,725,725,716.441345,0
6/5/2019,725,725,725,725,716.441345,0
6/6/2019,725,725,725,725,716.441345,0
6/7/2019,725,725,725,725,716.441345,0
6/10/2019,730,800,730,780,770.792053,172262900
6/11/2019,785,815,770,795,785.61499,116959700
6/12/2019,795,810,780,785,775.732971,54716300
6/13/2019,785,790,765,780,770.792053,41048700
6/14/2019,785,795,775,790,780.674011,51605300
6/17/2019,800,805,760,765,755.969116,46657900
6/18/2019,765,780,765,775,765.851074,24803000
6/20/2019,810,825,800,805,795.496948,91642200
6/21/2019,815,820,785,800,790.555908,82014000
6/24/2019,805,815,795,795,785.61499,37223500
6/25/2019,805,850,795,845,835.024719,242773400
6/26/2019,845,850,820,825,815.260803,105044300
6/27/2019,830,845,820,830,820.201782,64619500
6/28/2019,840,860,830,845,835.024719,131205700
7/1/2019,850,865,840,850,839.965698,112441000
7/2/2019,845,850,835,840,830.08374,34077600
7/3/2019,845,850,810,815,805.378845,82796400
7/4/2019,825,830,815,820,810.319824,42211300
7/5/2019,820,825,810,810,800.437866,27266000
7/8/2019,810,835,800,825,815.260803,47875600
7/9/2019,825,840,825,825,815.260803,49279300
7/10/2019,830,840,815,820,810.319824,33570400
7/11/2019,835,855,825,850,839.965698,114504000
7/12/2019,850,855,835,845,835.024719,54953400
7/15/2019,855,885,855,880,869.611511,192125200
7/16/2019,885,905,875,895,884.434448,141194200
7/17/2019,900,930,885,900,889.375427,238303800
7/18/2019,920,985,920,950,938.785156,335413700
7/19/2019,970,985,935,940,928.903198,137797900
7/22/2019,940,960,915,960,948.667175,119839200
7/23/2019,950,970,940,940,928.903198,82880700
7/24/2019,940,960,935,945,933.844238,48601800
7/25/2019,955,965,925,930,919.021301,78453700
7/26/2019,930,930,885,890,879.493469,87812600
7/29/2019,895,915,880,895,884.434448,63726900
7/30/2019,905,940,905,935,923.962219,84114000
7/31/2019,940,945,925,935,923.962219,48705800
8/1/2019,935,940,920,925,914.080261,46309500
8/2/2019,905,920,890,900,889.375427,100773500
8/5/2019,900,900,855,860,849.847656,83532300
8/6/2019,850,945,830,940,928.903198,247604900
8/7/2019,945,1030,940,1005,993.135864,487598800
8/8/2019,1050,1075,1010,1020,1007.958801,257680900
8/9/2019,1030,1080,1015,1065,1052.427612,240007000
8/12/2019,1070,1080,1030,1035,1022.781677,179863500
8/13/2019,1045,1085,1035,1065,1052.427612,175124700
8/14/2019,1070,1130,1050,1110,1096.896362,323676500
8/15/2019,1090,1140,1085,1120,1106.77832,195784600
8/16/2019,1140,1150,1120,1120,1106.77832,141043100
8/19/2019,1130,1130,1085,1085,1072.191528,85735700
8/20/2019,1080,1080,1035,1050,1037.604614,117148500
8/21/2019,1055,1085,1025,1070,1057.36853,151189900
8/22/2019,1075,1080,1035,1040,1027.722656,65051200
8/23/2019,1045,1045,1015,1015,1003.017883,87934800
8/26/2019,1020,1060,1015,1030,1017.84082,147239400
8/27/2019,1040,1045,1020,1020,1007.958801,69950500
8/28/2019,1030,1060,1025,1050,1037.604614,102409700
8/29/2019,1060,1085,1050,1055,1042.545654,161352000
8/30/2019,1075,1080,1045,1070,1057.36853,100688800
9/2/2019,1120,1175,1115,1170,1156.18811,380923500
9/3/2019,1170,1170,1105,1110,1096.896362,184669600
9/4/2019,1120,1140,1090,1100,1087.014404,108867300
9/5/2019,1105,1115,1085,1100,1087.014404,109971500
9/6/2019,1090,1100,1075,1075,1062.30957,70609200
9/9/2019,1080,1135,1080,1120,1106.77832,153116500
9/10/2019,1130,1160,1110,1130,1116.660278,202036800
9/11/2019,1125,1140,1115,1125,1111.719238,65474500
9/12/2019,1125,1140,1115,1120,1106.77832,59565600
9/13/2019,1120,1125,1055,1070,1057.36853,128241500
9/16/2019,1070,1085,1040,1050,1037.604614,95702700
9/17/2019,1045,1060,1040,1050,1037.604614,40393900
9/18/2019,1055,1080,1050,1065,1052.427612,77525900
9/19/2019,1065,1080,1045,1045,1032.663696,46921500
9/20/2019,1050,1075,1045,1065,1052.427612,77305700
9/23/2019,1070,1075,1055,1055,1042.545654,50722600
9/24/2019,1050,1055,1010,1015,1003.017883,104106400
9/25/2019,1015,1035,1005,1010,998.076843,67498200
9/26/2019,1015,1030,1010,1015,1003.017883,70656200
9/27/2019,1015,1020,985,990,978.312927,65010900
9/30/2019,990,1000,965,975,963.490051,73819000
10/1/2019,990,995,950,955,943.726135,70031100
10/2/2019,965,975,915,920,909.139343,79407500
10/3/2019,920,970,915,965,953.608093,77444800
10/4/2019,975,985,945,960,948.667175,46452800
10/7/2019,965,980,945,955,943.726135,45234500
10/8/2019,950,955,930,930,919.021301,49179800
10/9/2019,935,995,935,990,978.312927,139352700
10/10/2019,995,1015,990,995,983.253967,106467700
10/11/2019,995,1025,985,1015,1003.017883,72275400
10/14/2019,1015,1020,990,1000,988.194946,61701300
10/15/2019,990,995,980,985,973.372009,34088600
10/16/2019,985,1005,960,960,948.667175,85270100
10/17/2019,945,970,940,955,943.726135,57845600
10/18/2019,955,970,920,935,923.962219,125613800
10/21/2019,940,955,920,925,914.080261,80512500
10/22/2019,920,940,915,930,919.021301,50069600
10/23/2019,945,955,940,955,943.726135,74596500
10/24/2019,960,980,950,975,963.490051,108649300
10/25/2019,980,985,955,955,943.726135,87426200
10/28/2019,950,950,910,915,904.198364,177588400
10/29/2019,925,945,920,925,914.080261,133909400
10/30/2019,930,940,925,930,919.021301,69322000
10/31/2019,935,935,885,890,879.493469,126383800
11/1/2019,900,905,850,855,844.906616,118830800
11/4/2019,855,865,810,840,830.08374,148393600
11/5/2019,830,850,820,835,825.142761,80390400
11/6/2019,840,870,825,850,839.965698,109181300
11/7/2019,855,860,830,845,835.024719,53514100
11/8/2019,840,855,825,835,825.142761,41949800
11/11/2019,830,840,820,830,820.201782,28520100
11/12/2019,815,825,800,820,810.319824,66391100
11/13/2019,830,835,815,820,810.319824,43113100
11/14/2019,820,830,800,815,805.378845,49980300
11/15/2019,810,835,810,825,815.260803,44594900
11/18/2019,825,830,815,820,810.319824,24328500
11/19/2019,820,835,815,835,825.142761,35948500
11/20/2019,840,845,820,825,815.260803,38079700
11/21/2019,820,830,810,815,805.378845,35867700
11/22/2019,820,825,805,810,800.437866,27803700
11/25/2019,810,820,805,815,805.378845,19463000
11/26/2019,820,820,800,810,800.437866,35581900
11/27/2019,810,815,775,780,770.792053,53831000
11/28/2019,780,780,745,750,741.146179,56329600
11/29/2019,750,765,735,750,741.146179,46034900
12/2/2019,740,805,740,790,780.674011,68015300
12/3/2019,785,800,770,775,765.851074,51903700
12/4/2019,775,790,770,785,775.732971,36996800
12/5/2019,785,815,785,805,795.496948,71148200
12/6/2019,810,815,790,810,800.437866,58178100
12/9/2019,810,835,805,825,815.260803,97666600
12/10/2019,825,835,820,825,815.260803,45785500
12/11/2019,830,835,825,825,815.260803,24139700
12/12/2019,835,855,835,835,825.142761,102156900
12/13/2019,845,855,835,850,839.965698,73516800
12/16/2019,855,865,850,865,854.788635,83127000
12/17/2019,870,870,845,860,849.847656,42848800
12/18/2019,860,860,825,830,820.201782,56603100
12/19/2019,830,845,825,835,825.142761,43386700
12/20/2019,845,850,825,830,820.201782,35549100
12/23/2019,835,845,825,825,815.260803,38930900
12/26/2019,830,850,830,840,830.08374,56216100
12/27/2019,850,850,830,835,825.142761,34923000
12/30/2019,840,845,835,840,830.08374,25759500
1/2/2020,845,850,825,840,830.08374,26829200
1/3/2020,845,850,840,850,839.965698,52105900
1/6/2020,860,890,855,885,874.55249,153322300
1/7/2020,885,895,865,875,864.670593,93750600
1/8/2020,895,920,890,905,894.316406,217122000
1/9/2020,895,900,875,880,869.611511,109423800
1/10/2020,880,885,865,885,874.55249,47623200
1/13/2020,885,890,870,870,859.729553,47500600
1/14/2020,870,870,845,850,839.965698,98284800
1/15/2020,850,865,830,835,825.142761,73346600
1/16/2020,850,860,840,845,835.024719,52551000
1/17/2020,840,845,835,840,830.08374,36767000
1/20/2020,840,850,785,795,785.61499,164357600
1/21/2020,795,810,780,795,785.61499,72996000
1/22/2020,800,805,755,770,760.910095,129107000
1/23/2020,785,790,765,780,770.792053,38416900
1/24/2020,780,790,775,785,775.732971,25277000
1/27/2020,790,790,745,750,741.146179,92354300
1/28/2020,750,760,730,750,741.146179,81359900
1/29/2020,760,765,750,750,741.146179,38092300
1/30/2020,750,760,740,740,731.264282,60227100
1/31/2020,745,745,715,720,711.500366,65280900
2/3/2020,725,730,705,715,706.559326,45970300
2/4/2020,725,735,715,730,721.382263,49024800
2/5/2020,730,735,715,725,716.441345,28225000
2/6/2020,730,735,715,735,726.323242,28180200
2/7/2020,730,740,720,730,721.382263,27156200
2/10/2020,750,750,710,720,711.500366,50506700
2/11/2020,730,730,715,720,711.500366,21224000
2/12/2020,720,725,705,715,706.559326,20699300
2/13/2020,715,720,680,680,671.972534,48920800
2/14/2020,680,690,665,675,667.031555,29968100
2/17/2020,675,690,670,680,671.972534,33798800
2/18/2020,680,705,675,690,681.854492,61588700
2/19/2020,700,720,700,705,696.677429,94198000
2/20/2020,710,720,705,710,701.618408,23540300
2/21/2020,715,715,695,700,691.736389,74636900
2/24/2020,710,715,680,685,676.913574,67340700
2/25/2020,685,685,655,660,652.208618,97963600
2/26/2020,650,660,630,630,622.562744,93935900
2/27/2020,630,650,595,600,592.916992,104666900
2/28/2020,590,590,540,575,568.212036,137409800
3/2/2020,580,600,570,585,578.094055,117769700
3/3/2020,600,620,595,615,607.739929,101217900
3/4/2020,615,635,610,630,622.562744,93281500
3/5/2020,635,650,625,630,622.562744,53646700
3/6/2020,625,630,605,610,602.798889,49754200
3/9/2020,590,590,550,555,548.448181,105445200
3/10/2020,555,585,555,575,568.212036,76294500
3/11/2020,580,585,530,540,533.625244,84825600
3/12/2020,520,520,488,490,484.215515,98610300
3/13/2020,490,490,490,490,484.215515,0
3/16/2020,490,490,490,490,484.215515,0
3/17/2020,446,446,416,416,411.089081,45123800
3/18/2020,398,410,388,388,383.419617,78790100
3/19/2020,362,364,362,362,357.726563,8977100
3/20/2020,360,386,338,374,369.5849,164706400
3/23/2020,370,370,348,348,343.891815,90136700
3/24/2020,348,374,340,364,359.702972,155141100
3/26/2020,366,432,366,416,411.089081,267248200
3/27/2020,432,505,426,460,454.569672,292787100
3/30/2020,450,460,428,432,426.900208,74651200
3/31/2020,440,464,434,450,444.687714,89306500
4/1/2020,450,462,434,436,430.852997,81224700
4/2/2020,436,454,424,452,446.664093,83577100
4/3/2020,458,472,450,464,458.52243,115728200
4/6/2020,466,540,466,540,533.625244,224870500
4/7/2020,580,590,520,555,548.448181,256413700
4/8/2020,555,555,520,520,513.861328,90030300
4/9/2020,510,540,492,520,513.861328,105623600
4/13/2020,520,555,510,535,528.684265,72240600
4/14/2020,550,560,540,555,548.448181,84352000
4/15/2020,560,565,525,525,518.802307,87961700
4/16/2020,535,535,494,505,499.038422,100312000
4/17/2020,520,530,500,520,513.861328,94759700
4/20/2020,515,520,496,500,494.097473,80546300
4/21/2020,500,500,476,482,476.309967,92065100
4/22/2020,476,496,466,492,486.191925,74583700
4/23/2020,500,505,490,498,492.121063,86760800
4/24/2020,496,515,486,494,488.168304,86275300
4/27/2020,494,510,494,505,499.038422,56062600
4/28/2020,505,510,490,492,486.191925,45388100
4/29/2020,492,500,492,498,492.121063,25492400
4/30/2020,500,525,500,510,503.979401,85174700
5/4/2020,490,505,484,494,488.168304,64158400
5/5/2020,500,505,494,500,494.097473,37904200
5/6/2020,505,510,498,500,494.097473,40511700
5/8/2020,505,540,500,535,528.684265,185061500
5/11/2020,545,555,530,530,523.743347,113381700
5/12/2020,525,530,510,515,508.92041,47048500
5/13/2020,515,540,505,535,528.684265,69026200
5/14/2020,530,550,510,515,508.92041,81959800
5/15/2020,525,530,505,520,513.861328,67020800
5/18/2020,525,535,520,525,518.802307,46702500
5/19/2020,535,545,525,525,518.802307,61033100
5/20/2020,530,535,510,520,513.861328,41916400
5/26/2020,530,530,515,530,523.743347,32358800
5/27/2020,530,535,515,520,513.861328,43519100
5/28/2020,520,540,515,525,518.802307,71853100
5/29/2020,525,535,520,535,528.684265,58928900
6/2/2020,540,570,535,555,548.448181,137754600
6/3/2020,565,580,545,555,548.448181,147855500
6/4/2020,565,590,550,570,563.271118,214067000
6/5/2020,575,600,575,590,583.034973,187740200
6/8/2020,595,645,595,630,622.562744,246393600
6/9/2020,640,650,605,610,602.798889,137515700
6/10/2020,615,620,580,595,587.975952,78090100
6/11/2020,600,605,570,580,573.153076,73061000
6/12/2020,560,580,545,580,573.153076,58198800
6/15/2020,585,595,560,565,558.330139,44814200
6/16/2020,575,610,570,610,602.798889,110517900
6/17/2020,620,645,605,635,627.503784,195616600
6/18/2020,625,640,620,620,612.680847,88492800
6/19/2020,625,630,605,610,602.798889,59835400
6/22/2020,610,625,600,605,600.634644,49752700
6/23/2020,600,615,590,595,590.706787,31468100
6/24/2020,605,620,600,605,600.634644,58104500
6/25/2020,595,605,595,600,595.670715,18727500
6/26/2020,610,615,605,605,600.634644,29811500
6/29/2020,610,610,595,595,590.706787,25880900
6/30/2020,605,610,595,605,600.634644,30619800
7/1/2020,610,615,595,600,595.670715,21393300
7/2/2020,600,610,590,610,605.598572,41575700
7/3/2020,615,615,600,600,595.670715,30660200
7/6/2020,605,640,600,640,635.38208,133412200
7/7/2020,645,670,640,650,645.309937,234409300
7/8/2020,650,675,645,660,655.237793,116131400
7/9/2020,660,670,650,650,645.309937,66422900
7/10/2020,650,665,640,645,640.346008,44571600
7/13/2020,645,685,645,675,670.129517,148923800
7/14/2020,670,680,660,660,655.237793,77241200
7/15/2020,665,675,655,655,650.273865,38423500
7/16/2020,655,665,650,650,645.309937,19244200
7/17/2020,655,660,645,660,655.237793,21499000
7/20/2020,660,665,650,650,645.309937,31533100
7/21/2020,655,690,650,685,680.057373,158932500
7/22/2020,690,705,685,685,680.057373,192426100
7/23/2020,695,705,685,690,685.021301,90668500
7/24/2020,705,705,685,685,680.057373,134255200
7/27/2020,695,725,690,725,719.768738,197203700
7/28/2020,730,755,715,720,714.80481,186698000
7/29/2020,720,740,710,730,724.732666,79691500
7/30/2020,730,740,720,730,724.732666,68996600
8/3/2020,740,750,680,700,694.949158,110870200
8/4/2020,700,715,700,705,699.913086,43434000
8/5/2020,730,750,715,750,744.588379,182812800
8/6/2020,765,840,755,835,828.975037,446658400
8/7/2020,840,865,835,840,833.938965,263824700
8/10/2020,840,840,800,825,819.047241,100818900
8/11/2020,825,830,790,800,794.2276,133787400
8/12/2020,795,795,750,770,764.444092,188570300
8/13/2020,770,790,770,770,764.444092,99028400
8/14/2020,780,805,775,785,779.335815,209371300
8/18/2020,800,820,795,805,799.191528,178541000
8/19/2020,810,815,795,795,789.263672,88404200
8/24/2020,805,805,775,780,774.371887,116065100
8/25/2020,780,795,775,790,784.299744,69089200
8/26/2020,790,800,780,785,779.335815,72181500
8/27/2020,790,805,785,795,789.263672,87815900
8/28/2020,800,830,790,820,814.083313,278492100
8/31/2020,830,855,810,820,814.083313,229956400
9/1/2020,820,840,815,840,833.938965,131125800
9/2/2020,840,855,830,850,843.866821,126138900
9/3/2020,850,855,825,830,824.011108,96483000
9/4/2020,820,830,800,825,819.047241,93463300
9/7/2020,825,830,810,825,819.047241,35138000
9/8/2020,825,840,820,825,819.047241,60255800
9/9/2020,810,810,780,795,789.263672,109624500
9/10/2020,785,790,740,740,734.660522,121922400
9/11/2020,710,780,700,775,769.407959,114696400
9/14/2020,780,805,780,800,794.2276,61791200
9/15/2020,810,820,785,805,799.191528,66313200
9/16/2020,805,810,785,795,789.263672,31285000
9/17/2020,805,805,765,775,769.407959,47543300
9/18/2020,780,795,775,790,784.299744,28855300
9/21/2020,785,790,760,765,759.480164,34817700
9/22/2020,750,755,725,735,729.696594,52789600
9/23/2020,755,780,735,750,744.588379,95405500
9/24/2020,750,750,705,720,714.80481,69787900
9/25/2020,735,735,715,730,724.732666,42231400
9/28/2020,730,740,715,725,719.768738,23365500
9/29/2020,735,740,715,715,709.840942,47576900
9/30/2020,720,730,695,705,699.913086,40688700
10/1/2020,710,740,710,735,729.696594,45502700
10/2/2020,735,735,705,725,719.768738,56903300
10/5/2020,735,735,715,720,714.80481,20089800
10/6/2020,730,735,715,720,714.80481,39918300
10/7/2020,715,720,710,715,709.840942,22001600
10/8/2020,720,730,715,720,714.80481,28843100
10/9/2020,730,775,725,765,759.480164,175465400
10/12/2020,780,790,765,780,774.371887,108451600
10/13/2020,780,780,760,765,759.480164,47798000
10/14/2020,775,955,775,955,948.109192,1116793100
10/15/2020,1020,1180,920,935,928.253479,1510069900
10/16/2020,960,995,920,940,933.217407,638756000
10/19/2020,970,1055,950,1055,1047.387695,1158293800
10/20/2020,1055,1065,1020,1035,1027.531982,789265700
10/21/2020,1050,1145,1050,1100,1092.062988,1370011500
10/22/2020,1100,1120,1075,1085,1077.171143,465407900
10/23/2020,1095,1120,1060,1085,1077.171143,392722300
10/26/2020,1090,1095,1060,1060,1052.351563,183290100
10/27/2020,1050,1095,1050,1055,1047.387695,333734100
11/2/2020,1065,1125,1055,1100,1092.062988,571253300
11/3/2020,1115,1130,1105,1110,1101.990845,317572700
11/4/2020,1125,1145,1100,1105,1097.026855,410216500
11/5/2020,1130,1145,1115,1125,1116.882568,240422000
11/6/2020,1140,1140,1115,1125,1116.882568,202159600
11/9/2020,1140,1245,1135,1240,1231.052734,846313500
11/10/2020,1250,1255,1195,1200,1191.341431,604934300
11/11/2020,1210,1240,1185,1195,1186.377441,628878500
11/12/2020,1190,1205,1165,1170,1161.557861,200055900
11/13/2020,1160,1180,1155,1170,1161.557861,172842400
11/16/2020,1200,1210,1180,1185,1176.449585,213486900
11/17/2020,1185,1215,1175,1190,1181.413574,300731400
11/18/2020,1220,1280,1215,1240,1231.052734,853419900
11/19/2020,1240,1245,1220,1235,1226.088867,286394100
11/20/2020,1235,1240,1200,1210,1201.269287,220936900
11/23/2020,1225,1255,1215,1255,1245.94458,371401400
11/24/2020,1255,1255,1220,1235,1226.088867,351292500
11/25/2020,1235,1240,1195,1205,1196.305298,303117600
11/26/2020,1200,1225,1195,1210,1201.269287,147126800
11/27/2020,1230,1250,1215,1230,1221.124878,308954300
11/30/2020,1225,1225,1145,1145,1136.738281,446062400
12/1/2020,1150,1180,1105,1155,1146.666138,240765000
12/2/2020,1170,1260,1170,1245,1236.016724,803420400
12/3/2020,1245,1300,1235,1255,1245.94458,615002200
12/4/2020,1265,1270,1235,1245,1236.016724,155578400
12/7/2020,1270,1295,1260,1280,1270.76416,367250700
12/8/2020,1295,1320,1285,1300,1290.619873,377826500
12/10/2020,1330,1425,1330,1395,1384.934326,686885600
12/11/2020,1475,1500,1435,1450,1439.537476,487755900
12/14/2020,1500,1540,1490,1525,1513.996338,417804400
12/15/2020,1525,1565,1495,1560,1548.743774,462918300
12/16/2020,1595,1925,1590,1815,1801.903809,1272844700
12/17/2020,1840,1880,1775,1815,1801.903809,542949200
12/18/2020,1845,1960,1810,1950,1935.92981,1083731700
12/21/2020,1965,2020,1925,1965,1950.821533,627035000
12/22/2020,1950,1960,1830,1835,1821.759521,678922000
12/23/2020,1830,1850,1720,1790,1777.084229,659296400
12/28/2020,1825,2000,1780,2000,1985.56897,992175000
12/29/2020,2050,2070,1935,1945,1930.96582,739754900
12/30/2020,1945,1985,1905,1935,1921.037964,535943500
1/4/2021,1970,2200,1940,2190,2174.197998,1040753400
1/5/2021,2190,2340,2130,2230,2213.909424,1139014700
1/6/2021,2270,2290,2130,2220,2203.981689,629211500
1/7/2021,2250,2740,2240,2600,2581.239746,1982112200
1/8/2021,2640,2750,2560,2600,2581.239746,1052618000
1/11/2021,2560,2650,2530,2580,2561.384033,521301600
1/12/2021,2580,2780,2550,2770,2750.013184,1147172800
1/13/2021,2850,3130,2850,3120,3097.487549,1280852600
1/14/2021,3140,3440,3060,3180,3157.054688,1499058400
1/15/2021,3300,3380,3040,3120,3097.487549,915912100
1/18/2021,3000,3140,2910,2910,2889.00293,930618200
1/19/2021,2810,2850,2710,2710,2690.446045,360498600
1/20/2021,2540,3200,2530,3190,3166.982666,1983213100
1/21/2021,3290,3340,3030,3090,3067.704102,1273877400
1/22/2021,3090,3090,2880,2880,2859.219238,894766800
1/25/2021,2760,2960,2680,2870,2849.291504,1222991300
1/26/2021,2900,2930,2670,2670,2650.734619,786819300
1/27/2021,2620,2740,2490,2550,2531.600586,1341364800
1/28/2021,2470,2570,2380,2380,2362.827148,731854900
1/29/2021,2370,2440,2220,2220,2203.981689,450321200
2/1/2021,2090,2640,2070,2600,2581.239746,2186652700
2/2/2021,2600,2630,2420,2420,2402.538574,942434300
2/3/2021,2390,2520,2290,2330,2313.187988,948031000
2/4/2021,2400,2520,2270,2400,2382.682861,874173400
2/5/2021,2450,2690,2370,2660,2640.806885,1157647700
2/8/2021,2770,2830,2700,2830,2809.580078,977135300
2/9/2021,2850,2860,2640,2730,2710.301758,877784900
2/10/2021,2790,2970,2720,2930,2908.858643,1401720500
2/11/2021,2940,2960,2850,2870,2849.291504,620114900
2/15/2021,2900,2950,2880,2900,2879.074951,361594300
2/16/2021,2910,2940,2860,2870,2849.291504,349266100
2/17/2021,2870,2890,2720,2750,2730.157471,443154100
2/18/2021,2700,2820,2670,2780,2759.940918,349948000
2/19/2021,2800,2910,2730,2880,2859.219238,482821700
2/22/2021,2940,3040,2910,2950,2928.714355,834610300
2/23/2021,2940,3010,2920,2940,2918.786377,327105100
2/24/2021,2930,2970,2820,2910,2889.00293,386381000
2/25/2021,2970,3010,2940,2960,2938.64209,346787800
2/26/2021,2840,2890,2780,2840,2819.508057,1305042600
3/1/2021,2850,2880,2810,2840,2819.508057,166782500
3/2/2021,2840,2850,2720,2730,2710.301758,298489400
3/3/2021,2770,2770,2670,2700,2680.518066,192152700
3/4/2021,2520,2590,2520,2520,2501.816895,466387000
3/5/2021,2370,2520,2350,2420,2402.538574,745024700
3/8/2021,2490,2500,2270,2280,2263.548584,476947100
3/9/2021,2280,2360,2180,2230,2213.909424,515109500
3/10/2021,2260,2280,2170,2230,2213.909424,193024600
3/12/2021,2280,2440,2280,2420,2402.538574,537855700
3/15/2021,2430,2450,2280,2340,2323.115723,371987500
3/16/2021,2350,2350,2240,2270,2253.62085,231241100
3/17/2021,2290,2330,2260,2300,2283.404297,147188700
3/18/2021,2350,2350,2270,2290,2273.476563,149549500
3/19/2021,2270,2280,2210,2250,2233.765137,123414100
3/22/2021,2260,2340,2250,2260,2243.692871,125924600
3/23/2021,2300,2310,2220,2270,2253.62085,141239100
3/24/2021,2250,2250,2170,2170,2154.342285,156928900
3/25/2021,2170,2230,2100,2180,2164.270264,191883200
3/26/2021,2230,2440,2200,2430,2412.466309,652293400
3/29/2021,2430,2430,2260,2260,2243.692871,454909500
3/30/2021,2270,2320,2160,2210,2194.053711,282270900
3/31/2021,2180,2250,2130,2250,2233.765137,268981300
4/1/2021,2290,2300,2200,2240,2223.837402,160897600
4/5/2021,2280,2280,2190,2200,2184.125977,107349400
4/6/2021,2250,2340,2210,2330,2313.187988,323980600
4/7/2021,2330,2370,2270,2360,2342.971436,237921000
4/8/2021,2360,2480,2340,2470,2452.177734,327839300
4/9/2021,2450,2490,2340,2340,2323.115723,264837100
4/12/2021,2310,2310,2210,2250,2233.765137,194738500
4/13/2021,2250,2300,2220,2270,2253.62085,111017700
4/14/2021,2280,2340,2280,2330,2313.187988,143891700
4/15/2021,2340,2350,2300,2320,2303.26001,109175800
4/16/2021,2340,2420,2310,2390,2390,173387400
4/19/2021,2350,2370,2300,2340,2340,91552300
4/20/2021,2330,2360,2300,2350,2350,60372200
4/21/2021,2320,2400,2300,2370,2370,112742900
4/22/2021,2380,2440,2350,2350,2350,119644900
4/23/2021,2320,2340,2310,2320,2320,41022800
4/26/2021,2350,2420,2340,2390,2390,139616000
4/27/2021,2410,2430,2360,2390,2390,96606300
4/28/2021,2380,2430,2350,2430,2430,138325400
4/29/2021,2460,2540,2460,2510,2510,325392600
4/30/2021,2490,2500,2440,2490,2490,124672100
5/3/2021,2500,2560,2480,2520,2520,171047200
5/4/2021,2540,2640,2500,2620,2620,284137700
5/5/2021,2620,2640,2560,2630,2630,180649900
5/6/2021,2610,2670,2580,2620,2620,150793800
